timestamp;buyer;seller;symbol;currency;price;quantity
2100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5014.0;4
3300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
3400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;3
4700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5005.0;5
4900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
5200;SUBMISSION;BOT;TOMATOES;XIRECS;5008.0;10
5800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5016.0;2
6500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
6500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;5
8000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
8300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;3
9300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;4
10100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
10200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;4
12700;BOT;SUBMISSION;TOMATOES;XIRECS;5008.0;11
13100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;5
13900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
20300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5013.0;2
20400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;5
21100;SUBMISSION;BOT;TOMATOES;XIRECS;5004.0;6
24700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
25500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5015.0;2
26300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;4
26500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;4
26900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;2
28600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5004.0;3
29000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;4
30500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;4
31200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;5
31700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
38000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
39000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
39500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
42600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4998.0;4
43000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
45600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;2
45900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;4
