timestamp;buyer;seller;symbol;currency;price;quantity
1800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;2
1900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;3
2000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
2500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;3
3700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;2
5100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
5400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;2
7000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
8800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
9700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
11300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5000.0;2
12300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4985.0;3
16500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
17000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4988.0;5
17500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4989.0;4
18800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;5
20400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;4
21800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4991.0;3
22000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
24300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
24700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;4
25900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;2
29300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5004.0;2
29400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;5
29600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4991.0;5
30800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;2
31500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
31500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
31900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
33400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
33600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
34000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5010.0;3
34900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
35100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;2
36300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4998.0;5
37200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
39500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
42400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
44200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;5
44800;SUBMISSION;BOT;TOMATOES;XIRECS;5002.0;12
46400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
48200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;5
48500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;3
49000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5002.0;5
50400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
54200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
55800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5022.0;4
55900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5021.0;4
56200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
57300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5012.0;4
57500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
58200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5024.0;5
58800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5013.0;5
59900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
61900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5028.0;3
63700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5011.0;2
64500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
65300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
66400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
67200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
68000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5031.0;4
69000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
70600;BOT;SUBMISSION;TOMATOES;XIRECS;5026.0;12
74400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5021.0;5
77000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5023.0;3
78500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
80600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
82800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5017.0;5
83000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5029.0;4
83200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
84200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5029.0;2
85000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
86100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5017.0;5
87900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5018.0;3
88300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5032.0;5
88500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5019.0;4
88700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
88700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5031.0;5
93200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5018.0;2
95800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5027.0;5
99700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5014.0;4
100900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
102000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5014.0;5
107600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
108700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
109000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5010.0;2
115200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
116400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
116800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5003.0;5
117400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5017.0;4
117700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5004.0;3
118000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5002.0;5
120900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5016.0;5
127400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5019.0;3
127500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5005.0;2
128200;BOT;SUBMISSION;TOMATOES;XIRECS;5014.0;11
130200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
133200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
136400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
136900;SUBMISSION;BOT;TOMATOES;XIRECS;5009.0;8
140700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
141300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
143000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5012.0;2
144000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5006.0;5
145100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
146000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
150000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5020.0;3
154900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5010.0;4
155000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5022.0;5
157200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
157200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5010.0;3
158900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5023.0;5
159500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
159900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
162600;SUBMISSION;BOT;TOMATOES;XIRECS;5019.0;7
165700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5028.0;2
166000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
166100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5027.0;5
170100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5014.0;2
170500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5015.0;3
170900;SUBMISSION;BOT;TOMATOES;XIRECS;5019.0;5
171300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5013.0;5
172000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5013.0;5
176800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5017.0;4
179000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5030.0;5
181500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5030.0;4
182000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5030.0;4
184500;BOT;SUBMISSION;TOMATOES;XIRECS;5024.0;12
186000;SUBMISSION;BOT;TOMATOES;XIRECS;5022.0;12
187600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5018.0;2
188400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5032.0;4
191200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5033.0;5
191900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
192800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5033.0;4
193700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5031.0;3
197700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5029.0;2
198600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
205000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5030.0;4
205700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5015.0;2
206600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5025.0;4
210200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5016.0;3
211100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5032.0;4
213700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5033.0;4
217100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
219300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5026.0;5
224300;SUBMISSION;BOT;TOMATOES;XIRECS;5032.0;10
224300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5035.0;4
229600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
231200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5026.0;2
232400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
232400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5039.0;4
235400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
237000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5039.0;4
237200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
237300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
237600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5037.0;3
238900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5024.0;3
239400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
244100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5040.0;2
249200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5027.0;3
249500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5041.0;2
250800;SUBMISSION;BOT;TOMATOES;XIRECS;5036.0;6
251600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5042.0;2
252700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
253600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5037.0;5
255300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5024.0;4
256100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5024.0;4
258600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5034.0;4
260700;SUBMISSION;BOT;TOMATOES;XIRECS;5024.0;5
260700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
261600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5019.0;2
262000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5019.0;3
263500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
263800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
267800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
270200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;10001.0;6
270400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
270900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5027.0;4
271800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
272600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5028.0;5
275000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5026.0;3
275300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
280700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
283600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5019.0;2
288200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
288500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5034.0;2
288900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
289700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
290800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
291900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5036.0;3
294400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5036.0;2
294500;BOT;SUBMISSION;TOMATOES;XIRECS;5031.0;9
297200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
298800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5035.0;5
299000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5035.0;3
299200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5037.0;2
301600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5022.0;4
302500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
302500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5022.0;4
304900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5020.0;4
305200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
305200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5019.0;3
305500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
308300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
309000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5027.0;3
309000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5033.0;2
310400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5017.0;3
314300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5012.0;4
315800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5024.0;5
318000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
318100;BOT;SUBMISSION;TOMATOES;XIRECS;5018.0;5
318300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
318500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5011.0;5
318600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5011.0;3
319900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
321500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5023.0;3
322000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5011.0;2
322100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5019.0;2
323000;SUBMISSION;BOT;TOMATOES;XIRECS;5016.0;9
323400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;5
324800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
330000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
332300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;3
334700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5023.0;5
337400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5011.0;3
340000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5027.0;4
342500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5015.0;2
344600;SUBMISSION;BOT;TOMATOES;XIRECS;5020.0;9
346700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
346700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5026.0;3
347400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5024.0;5
347700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;5
351800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
354800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5010.0;3
355000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;5
355300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;3
356500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
358200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5025.0;5
358700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5024.0;4
360000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5023.0;5
362100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5012.0;2
363500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5024.0;4
364200;BOT;SUBMISSION;TOMATOES;XIRECS;5018.0;8
366400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
366900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;5
368100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5030.0;2
369600;BOT;SUBMISSION;TOMATOES;XIRECS;5026.0;7
372200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
372800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
373300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
373800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5031.0;5
375000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
375500;BOT;SUBMISSION;TOMATOES;XIRECS;5025.0;12
376500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
379800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5031.0;5
381300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
385900;BOT;SUBMISSION;TOMATOES;XIRECS;5023.0;6
386300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
386600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5028.0;2
389100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;3
390400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5014.0;3
391300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;3
391900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
392800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5025.0;4
